,Time[hr],Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHE0_EFT[C],GHE0_MFT[C],GHE0_q_ghe[W/m],GHE0_ExFT[C],GHE1_EFT[C],GHE1_MFT[C],GHE1_q_ghe[W/m],GHE1_ExFT[C],GHE2_EFT[C],GHE2_MFT[C],GHE2_q_ghe[W/m],GHE2_ExFT[C]
7082,7082.000000,7.976713,7.947278,7.604490,6.593124,6.582679,6.537130,6.479704,8.109641,-3.111845,9.739578,8.109641,8.067510,0.080435,8.025380,8.087171,7.850476,0.451895,7.613780
7083,7083.000000,7.950451,7.873951,7.522226,6.600382,6.589332,6.497856,6.401855,8.059911,-3.083834,9.717967,8.059911,8.044473,0.028713,8.029035,8.051677,7.834763,0.403441,7.617849
7084,7084.000000,7.957006,8.306738,7.936513,7.033998,7.022701,6.874602,6.728636,8.103189,-2.434795,9.477743,8.103189,8.040307,0.111386,7.977425,8.069652,7.828268,0.427572,7.586883
7085,7085.000000,7.970746,8.659771,8.288966,7.415107,7.399938,7.222521,7.049086,8.156364,-1.962183,9.263641,8.156364,8.043160,0.200606,7.929956,8.095988,7.827612,0.475584,7.559236
7086,7086.000000,8.171690,10.502520,10.218176,9.856415,9.845651,9.703207,9.561656,8.673392,2.073622,7.785127,8.673392,8.163869,1.189463,7.654346,8.401646,7.908883,1.150337,7.416121
7087,7087.000000,8.385510,11.384869,11.005560,10.792439,10.775404,10.651170,10.528075,9.101956,4.254656,7.675838,9.101956,8.335505,2.286616,7.569054,8.693182,8.033885,1.966935,7.374588
7088,7088.000000,8.572933,11.780740,11.349938,11.490758,11.464005,11.348926,11.233610,9.455040,5.710634,7.676469,9.455040,8.495279,3.081600,7.535518,8.943167,8.149808,2.547317,7.356449
7089,7089.000000,8.726905,12.037022,11.586944,11.700434,11.673847,11.601072,11.515154,9.698755,6.355748,7.882356,9.698755,8.640096,3.704346,7.581437,9.134137,8.261497,3.053447,7.388857
7090,7090.000000,8.888097,12.145777,11.667088,11.874251,11.849717,11.831723,11.779380,9.932834,7.176391,8.086289,9.932834,8.796189,4.417443,7.659544,9.326623,8.386923,3.652039,7.447223
7091,7091.000000,9.155649,12.252127,11.835432,12.311936,12.287866,12.303899,12.275233,10.312820,9.211602,8.350407,10.312820,9.055241,5.903097,7.797663,9.642111,8.599693,4.893131,7.557275
7092,7092.000000,9.403455,12.480787,12.149394,12.752392,12.725996,12.755614,12.735232,10.658659,10.634605,8.582085,10.658659,9.296184,6.977540,7.933710,9.932006,8.799397,5.800344,7.666789
7093,7093.000000,9.614160,12.651598,12.299954,12.934826,12.911656,12.948685,12.934493,10.909915,11.283520,8.885337,10.909915,9.510623,7.798633,8.111331,10.163626,8.986198,6.562125,7.808770
7094,7094.000000,9.788213,12.940946,12.615114,13.198762,13.183794,13.219992,13.208964,11.133072,11.899150,9.057179,11.133072,9.683032,8.311720,8.232993,10.359717,9.135065,7.019788,7.910412
7095,7095.000000,9.964616,13.156158,12.859650,13.455246,13.441383,13.471445,13.462052,11.354228,12.610852,9.246405,11.354228,9.858722,8.947436,8.363215,10.556625,9.288034,7.589824,8.019443
7096,7096.000000,10.109328,13.327831,13.077709,13.702978,13.685321,13.715868,13.708642,11.542877,13.099781,9.377111,11.542877,10.000976,9.326290,8.459075,10.720529,9.410813,7.921911,8.101096
7097,7097.000000,10.163763,13.675576,13.499327,13.960685,13.948511,13.978307,13.973247,11.651375,13.039592,9.329502,11.651375,10.046093,9.015231,8.440812,10.795225,9.442093,7.599160,8.088962
7098,7098.000000,9.644379,13.500984,13.237721,13.249875,13.231659,13.289224,13.280872,10.988114,7.096920,8.695357,10.988114,9.529389,4.515285,8.070664,10.210128,8.997810,3.752566,7.785492
7099,7099.000000,9.479877,13.335653,13.059946,13.059946,13.045293,13.092107,13.077989,10.790143,6.749065,8.502297,10.790143,9.363522,4.208483,7.936900,10.029278,8.851991,3.472958,7.674703
7100,7100.000000,9.165203,12.743852,12.320662,12.320662,12.296096,12.345607,12.313664,10.333150,3.801331,8.352636,10.333150,9.065194,2.433672,7.797238,9.656907,8.603256,2.022341,7.549605
7101,7101.000000,9.016231,12.581929,12.191692,12.191692,12.175824,12.193690,12.139003,10.137999,3.521938,8.136994,10.137999,8.917739,2.147761,7.697479,9.487193,8.477988,1.776287,7.468782
7102,7102.000000,8.856557,12.029625,11.583717,11.483790,11.470046,11.418995,11.317860,9.867882,2.173683,8.417903,9.867882,8.778390,1.633272,7.688899,9.286820,8.364828,1.382171,7.442836
7103,7103.000000,8.742805,11.563213,11.113637,10.921459,10.907293,10.770781,10.614103,9.655186,1.422486,8.696269,9.655186,8.684849,1.439427,7.714513,9.137673,8.291528,1.255198,7.445382
7104,7104.000000,8.654388,11.221719,10.772475,10.556961,10.543166,10.322909,10.103219,9.486318,0.914247,8.869417,9.486318,8.612693,1.294713,7.739068,9.020385,8.236106,1.162302,7.451827
7105,7105.000000,8.579476,10.890501,10.448980,10.182566,10.168688,9.895360,9.633105,9.335704,0.448520,9.038302,9.335704,8.553450,1.179738,7.771197,8.918502,8.192018,1.095631,7.465534
7106,7106.000000,8.513463,10.592065,10.156951,9.850240,9.836889,9.523063,9.227187,9.201150,0.039795,9.175114,9.201150,8.501480,1.069399,7.801810,8.827993,8.154000,1.030152,7.480007
7107,7107.000000,8.448422,10.215984,9.807650,9.372371,9.359561,9.028404,8.716581,9.051150,-0.543927,9.385719,9.051150,8.454910,0.969340,7.858669,8.733155,8.123012,0.991944,7.512868
7108,7108.000000,8.446323,10.413485,10.082606,9.618953,9.608795,9.315176,9.038594,9.039983,-0.002788,9.041371,9.039983,8.450951,1.183021,7.861920,8.725833,8.126884,1.202939,7.527935
7109,7109.000000,8.450601,10.496530,10.204399,9.685786,9.673829,9.416337,9.173727,9.040264,0.303732,8.906801,9.040264,8.453367,1.335642,7.866471,8.727252,8.134427,1.349133,7.541602
7110,7110.000000,8.690956,11.876951,11.651533,11.503356,11.494974,11.313724,11.142465,9.569622,4.672052,7.996778,9.569622,8.627820,2.797575,7.686018,9.067327,8.260818,2.395697,7.454308
7111,7111.000000,8.930594,12.314661,12.016104,11.931489,11.917965,11.786200,11.660189,9.948897,6.528651,8.237605,9.948897,8.849378,4.194712,7.749859,9.362487,8.437001,3.530768,7.511515
7112,7112.000000,9.136160,12.475386,12.147642,12.334625,12.314284,12.200584,12.091443,10.255997,7.788889,8.420551,10.255997,9.044631,5.140547,7.833265,9.609935,8.594701,4.308242,7.579468
7113,7113.000000,9.276250,12.637083,12.279768,12.479108,12.457946,12.379241,12.295772,10.445807,8.193371,8.595842,10.445807,9.182677,5.594316,7.919548,9.772138,8.709520,4.706262,7.646902
7114,7114.000000,9.394780,12.773622,12.369921,12.561559,12.540862,12.503017,12.445432,10.595861,8.565088,8.746290,10.595861,9.301408,5.994419,8.006955,9.905486,8.811116,5.067861,7.716747
7115,7115.000000,9.511698,12.887836,12.478534,12.707407,12.683807,12.684272,12.648266,10.751325,9.110225,8.854384,10.751325,9.416165,6.412222,8.081005,10.039240,8.908793,5.429069,7.778347
7116,7116.000000,9.615808,13.094454,12.739973,12.954129,12.925940,12.948820,12.924027,10.909087,9.693420,8.894148,10.909087,9.513729,6.712753,8.118371,10.164896,8.988279,5.660442,7.811661
7117,7117.000000,9.716456,13.117692,12.728272,12.984083,12.958474,13.000847,12.983499,11.022185,9.912855,9.060871,11.022185,9.617644,7.098821,8.213102,10.273096,9.080296,6.028641,7.887495
7118,7118.000000,9.800257,13.269775,12.900302,13.142519,13.125563,13.171013,13.158605,11.137241,10.251435,9.115877,11.137241,9.698649,7.295879,8.260058,10.369992,9.149132,6.191644,7.928272
7119,7119.000000,9.877198,13.388147,13.039598,13.290046,13.273794,13.312882,13.304207,11.241822,10.528302,9.179437,11.241822,9.773477,7.495782,8.305131,10.458705,9.212620,6.361158,7.966535
7120,7120.000000,9.961101,13.506835,13.210987,13.494523,13.473654,13.513783,13.508409,11.365526,10.988333,9.222643,11.365526,9.852885,7.756564,8.340243,10.558784,9.278036,6.567456,7.997287
7121,7121.000000,10.040638,13.729174,13.530067,13.813948,13.800208,13.840707,13.839086,11.512555,11.593883,9.186024,11.512555,9.921474,7.928887,8.330393,10.663978,9.328250,6.656384,7.992521
7122,7122.000000,9.589769,13.348323,13.063358,13.031068,13.011339,13.087154,13.085228,10.910699,6.219883,8.736171,10.910699,9.479493,4.093730,8.048287,10.147390,8.952488,3.417818,7.757587
7123,7123.000000,9.459484,13.167507,12.881813,12.814601,12.799444,12.866151,12.862228,10.742206,6.049357,8.622184,10.742206,9.350969,3.969812,7.959732,10.000213,8.841508,3.306296,7.682803
7124,7124.000000,9.175102,12.305211,11.912833,11.689845,11.667093,11.748927,11.741420,10.279898,3.024716,8.818376,10.279898,9.095823,2.450520,7.911749,9.648392,8.634200,2.098935,7.620009
7125,7125.000000,9.049072,12.095573,11.756100,11.481702,11.467912,11.537808,11.526164,10.097815,2.888307,8.669467,10.097815,8.975261,2.269952,7.852706,9.499120,8.534733,1.950115,7.570346
7126,7126.000000,8.894328,11.070303,10.776897,10.047315,10.038289,10.072728,10.053637,9.725826,0.745045,9.398016,9.725826,8.869858,1.945439,8.013890,9.269310,8.465777,1.826266,7.662243
7127,7127.000000,8.772574,10.599502,10.319513,9.460103,9.451329,9.451463,9.418937,9.465230,-0.109964,9.511522,9.465230,8.774482,1.640832,8.083734,9.096831,8.401996,1.650541,7.707161
7128,7128.000000,8.674781,10.301327,10.018376,9.142527,9.133857,9.104272,9.056746,9.280832,-0.525767,9.504918,9.280832,8.690606,1.384831,8.100381,8.966045,8.341908,1.464397,7.717770
7129,7129.000000,8.581647,9.950280,9.679093,8.716774,8.708293,8.663647,8.606905,9.088920,-1.179982,9.570935,9.088920,8.614704,1.160888,8.140489,8.836005,8.290953,1.334297,7.745902
7130,7130.000000,8.507217,9.747859,9.467430,8.519563,8.510974,8.452693,8.385526,8.961239,-1.361620,9.536952,8.961239,8.547451,0.978652,8.133662,8.740552,8.240548,1.182560,7.740544
7131,7131.000000,8.430855,9.471941,9.201421,8.178694,8.170245,8.105387,8.034546,8.809234,-1.896552,9.583922,8.809234,8.483790,0.796737,8.158345,8.635664,8.196788,1.074432,7.757913
7132,7132.000000,8.446875,9.948784,9.697485,8.795695,8.787989,8.724678,8.656289,8.885682,-0.606090,9.115076,8.885682,8.480044,1.071753,8.074406,8.669342,8.192626,1.259550,7.715911
7133,7133.000000,8.448611,10.028417,9.796803,8.872764,8.863309,8.816975,8.761043,8.896214,-0.387660,9.031385,8.896214,8.476949,1.202418,8.057685,8.672606,8.192617,1.376570,7.712629
7134,7134.000000,8.694085,11.528674,11.322785,10.851760,10.844113,10.825806,10.790046,9.470884,4.289610,8.151722,9.470884,8.649095,2.672270,7.827305,9.032596,8.307216,2.358772,7.581835
7135,7135.000000,8.915561,12.068109,11.774524,11.447536,11.434290,11.430011,11.406370,9.851578,6.039532,8.296787,9.851578,8.847171,3.901585,7.842764,9.315894,8.458036,3.332321,7.600178
7136,7136.000000,9.100086,12.426440,12.073688,12.141649,12.119759,12.107063,12.080028,10.185678,7.482294,8.291328,10.185678,9.008848,4.648239,7.832018,9.558035,8.576714,3.876018,7.595393
7137,7137.000000,9.224472,12.651446,12.258092,12.378905,12.355616,12.348518,12.323613,10.379298,7.837663,8.434984,10.379298,9.127023,5.048004,7.874749,9.711418,8.667961,4.206245,7.624504
7138,7138.000000,9.316592,12.763584,12.314819,12.438315,12.415311,12.418115,12.398805,10.498211,7.932270,8.597616,10.498211,9.220365,5.333180,7.942520,9.816693,8.745049,4.472585,7.673405
7139,7139.000000,9.411514,12.842273,12.389380,12.558706,12.532614,12.545346,12.530820,10.622883,8.297601,8.714946,10.622883,9.314880,5.688490,8.006878,9.925281,8.824350,4.787940,7.723419
7140,7140.000000,9.507973,12.971989,12.588450,12.781023,12.750522,12.761834,12.747368,10.762949,8.834832,8.778531,10.762949,9.407190,6.035977,8.051431,10.039878,8.900082,5.074488,7.760286
7141,7141.000000,9.590307,13.025727,12.601560,12.824229,12.796334,12.801174,12.783860,10.854935,8.962655,8.926010,10.854935,9.492732,6.329412,8.130528,10.128426,8.975313,5.357886,7.822199
7142,7142.000000,9.665627,13.160138,12.760591,12.967544,12.949213,12.953341,12.935227,10.957976,9.286061,8.980725,10.957976,9.565876,6.537931,8.173776,10.215523,9.037175,5.534051,7.858828
7143,7143.000000,9.734134,13.245688,12.870850,13.085834,13.068359,13.070524,13.051427,11.049228,9.516204,9.047029,11.049228,9.633145,6.730467,8.217062,10.293984,9.094307,5.701914,7.894630
7144,7144.000000,9.818488,13.359762,13.044642,13.295135,13.272914,13.276063,13.257417,11.173836,10.045637,9.090256,11.173836,9.713011,7.043128,8.252185,10.394729,9.159926,5.953398,7.925123
7145,7145.000000,9.896478,13.552569,13.342996,13.572404,13.557938,13.564229,13.549094,11.311034,10.601873,9.072974,11.311034,9.781894,7.243660,8.252754,10.495493,9.211889,6.080532,7.928286
7146,7146.000000,9.484186,12.943650,12.664615,12.531692,12.512406,12.525723,12.499932,10.706256,5.245904,8.912580,10.706256,9.392520,3.842242,8.078783,10.005597,8.888287,3.267758,7.770978
7147,7147.000000,9.346958,12.683608,12.402805,12.229985,12.215094,12.207079,12.167413,10.503215,4.828338,8.839018,10.503215,9.263004,3.598226,8.022793,9.841769,8.781460,3.076276,7.721151
7148,7148.000000,9.096023,11.759627,11.409419,11.084404,11.064084,11.034819,10.972760,10.065587,2.099539,9.158414,10.065587,9.046114,2.359445,8.026641,9.521868,8.609343,2.111926,7.696818
7149,7149.000000,8.979257,11.529329,11.229606,10.869794,10.857630,10.813101,10.740125,9.885141,1.956468,9.030157,9.885141,8.936918,2.169827,7.988696,9.379422,8.521925,1.962220,7.664428
7150,7150.000000,8.820535,10.550310,10.295569,9.545454,9.537623,9.470281,9.389069,9.499576,-0.289008,9.610083,9.499576,8.827093,1.758739,8.154610,9.140918,8.454382,1.795491,7.767846
7151,7151.000000,8.693589,10.102707,9.862454,9.005624,8.998098,8.899902,8.800847,9.228852,-1.184197,9.656856,9.228852,8.725233,1.393405,8.221614,8.960255,8.388828,1.581017,7.817400
7152,7152.000000,8.594889,9.843923,9.600555,8.759449,8.752001,8.616318,8.488197,9.048402,-1.528040,9.608606,9.048402,8.637988,1.119465,8.227574,8.829514,8.326745,1.371377,7.823976
7153,7153.000000,8.498582,9.536644,9.304032,8.393850,8.386578,8.236540,8.095216,8.856754,-2.173648,9.618293,8.856754,8.556413,0.857259,8.256072,8.696573,8.272307,1.210973,7.848042
7154,7154.000000,8.420964,9.327591,9.090271,8.201619,8.194358,8.024056,7.863683,8.722640,-2.400657,9.581597,8.722640,8.485931,0.661565,8.249223,8.596395,8.220471,1.050651,7.844548
7155,7155.000000,8.339064,9.074334,8.846612,7.895557,7.888446,7.711477,7.544868,8.564355,-2.965376,9.583842,8.564355,8.415342,0.433433,8.266329,8.484881,8.172417,0.908862,7.859953
7156,7156.000000,8.354814,9.531445,9.316869,8.465372,8.458800,8.282292,8.116051,8.643239,-1.631425,9.170426,8.643239,8.410765,0.719409,8.178291,8.519252,8.166884,1.090433,7.814516
7157,7157.000000,8.347195,9.582891,9.384726,8.493919,8.485831,8.324446,8.172432,8.635516,-1.552151,9.098600,8.635516,8.399547,0.790914,8.163578,8.509666,8.161513,1.166930,7.813360
7158,7158.000000,8.598607,11.060599,10.876267,10.399934,10.393096,10.252305,10.119505,9.221400,3.261758,8.323295,9.221400,8.578622,2.334456,7.935844,8.878585,8.278632,2.178923,7.678679
7159,7159.000000,8.821275,11.676486,11.404878,11.081137,11.068862,10.949548,10.836940,9.616827,5.120123,8.396714,9.616827,8.774591,3.534388,7.932354,9.167634,8.425436,3.114585,7.683238
7160,7160.000000,9.000484,12.026073,11.696294,11.725737,11.705272,11.582569,11.466714,9.939805,6.449609,8.412897,9.939805,8.932572,4.254521,7.925338,9.402614,8.540906,3.639825,7.679198
7161,7161.000000,9.121457,12.277755,11.904476,11.989505,11.967403,11.853032,11.745021,10.134726,6.841499,8.524432,10.134726,9.045944,4.625802,7.957162,9.554042,8.627073,3.938325,7.700103
7162,7162.000000,9.209206,12.411341,11.980797,12.071575,12.049514,11.947703,11.851256,10.254379,6.949296,8.657502,10.254379,9.133299,4.878723,8.012218,9.656469,8.698047,4.170867,7.739625
7163,7163.000000,9.302081,12.536170,12.094705,12.233102,12.207653,12.130321,12.050358,10.390330,7.407902,8.730302,10.390330,9.222410,5.211864,8.054489,9.767439,8.770244,4.450000,7.773049
7164,7164.000000,9.396920,12.682594,12.306065,12.478489,12.448547,12.370422,12.293191,10.536372,7.972416,8.779554,10.536372,9.311461,5.558631,8.086549,9.883086,8.841302,4.727601,7.799518
7165,7165.000000,9.480954,12.788088,12.365670,12.571514,12.543735,12.483693,12.416677,10.648972,8.255496,8.881268,10.648972,9.394519,5.858519,8.140066,9.979931,8.910695,4.993524,7.841458
7166,7166.000000,9.553587,12.952983,12.550499,12.728391,12.709934,12.660983,12.601516,10.759730,8.595959,8.917944,10.759730,9.462899,6.052553,8.166068,10.068087,8.965587,5.145572,7.863087
7167,7167.000000,9.635099,13.088807,12.711306,12.899690,12.882079,12.849272,12.801087,10.883599,9.060203,8.966111,10.883599,9.539809,6.349460,8.196019,10.166911,9.027314,5.384640,7.887717
7168,7168.000000,9.721234,13.211090,12.891710,13.119605,13.097097,13.073044,13.032806,11.018685,9.591254,9.004564,11.018685,9.620116,6.659989,8.221548,10.272782,9.090893,5.628159,7.909004
7169,7169.000000,9.805113,13.394668,13.183255,13.405137,13.390552,13.365214,13.328558,11.164993,10.177933,9.001428,11.164993,9.694969,6.915347,8.224946,10.380980,9.146979,5.805040,7.912978
7170,7170.000000,9.410335,12.756453,12.480059,12.350029,12.330909,12.286829,12.223463,10.571196,4.878099,8.918929,10.571196,9.326523,3.674733,8.081850,9.907370,8.842294,3.144497,7.777218
7171,7171.000000,9.283512,12.510850,12.234737,12.069342,12.054704,11.990662,11.912353,10.380760,4.525485,8.849167,10.380760,9.207533,3.466601,8.034306,9.755039,8.744625,2.985529,7.734210
7172,7172.000000,9.036857,11.548242,11.208430,10.893831,10.874137,10.769400,10.653375,9.937913,1.709931,9.222452,9.937913,8.997993,2.246382,8.058072,9.436622,8.579983,2.047343,7.723343
7173,7173.000000,8.920273,11.277929,10.992084,10.645510,10.633908,10.498666,10.359756,9.746091,1.473415,9.132427,9.746091,8.891956,2.050789,8.037820,9.290552,8.497097,1.905094,7.703642
7174,7174.000000,8.758683,10.335582,10.094574,9.383071,9.375684,9.218008,9.065690,9.354387,-0.798846,9.643084,9.354387,8.778664,1.593070,8.202941,9.047335,8.428796,1.711545,7.810257
7175,7175.000000,8.629306,9.898203,9.672320,8.866973,8.859885,8.677168,8.505037,9.080876,-1.696133,9.656715,9.080876,8.673318,1.200463,8.265760,8.863511,8.361644,1.478252,7.859776
7176,7176.000000,8.530287,9.641739,9.414380,8.621787,8.614844,8.405323,8.208004,8.900953,-2.024379,9.593903,8.900953,8.584979,0.923085,8.269005,8.732434,8.299261,1.265470,7.866088
7177,7177.000000,8.433053,9.349038,9.132054,8.270144,8.263345,8.047844,7.844951,8.711362,-2.652682,9.577772,8.711362,8.501057,0.643887,8.290753,8.599199,8.243172,1.090046,7.887144
7178,7178.000000,8.353957,9.138073,8.918319,8.073484,8.066777,7.832842,7.612647,8.574547,-2.904949,9.536447,8.574547,8.428967,0.439655,8.283386,8.496904,8.190589,0.925075,7.884274
7179,7179.000000,8.267909,8.887311,8.677652,7.767066,7.760505,7.523371,7.300216,8.410372,-3.509324,9.520528,8.410372,8.353766,0.178938,8.297160,8.380182,8.139597,0.760517,7.899011
7180,7180.000000,8.284462,9.336575,9.137500,8.316093,8.310010,8.075967,7.855632,8.493111,-2.127522,9.130590,8.493111,8.349491,0.479318,8.205870,8.416514,8.133545,0.944378,7.850577
7181,7181.000000,8.278984,9.414693,9.227585,8.379946,8.372302,8.150891,7.942423,8.495969,-1.966378,9.049514,8.495969,8.338767,0.558433,8.181565,8.412128,8.126821,1.013505,7.841514
7182,7182.000000,8.534282,10.865227,10.689064,10.244624,10.238034,10.033446,9.840554,9.086872,2.865935,8.333189,9.086872,8.522895,2.144565,7.958918,8.786084,8.246509,2.051775,7.706934
7183,7183.000000,8.757059,11.481126,11.220107,10.920700,10.908941,10.729606,10.560421,9.482674,4.712982,8.404926,9.482674,8.719191,3.338703,7.955709,9.075483,8.393146,2.983856,7.710808
7184,7184.000000,8.949383,11.937302,11.611737,11.691890,11.671673,11.495882,11.329950,9.846065,6.360046,8.362179,9.846065,8.884820,4.119970,7.923575,9.333401,8.510505,3.526994,7.687609
7185,7185.000000,9.073876,12.184872,11.816223,11.930497,11.908688,11.752374,11.604787,10.047510,6.709130,8.490232,10.047510,9.001801,4.505166,7.956093,9.489798,8.598535,3.839776,7.707273
7186,7186.000000,9.172377,12.384067,11.952899,12.073207,12.051110,11.928900,11.812987,10.198832,7.026953,8.584678,10.198832,9.095832,4.801728,7.992831,9.610565,8.671591,4.087670,7.732616
7187,7187.000000,9.282131,12.542333,12.102850,12.266501,12.241141,12.155352,12.065760,10.365728,7.637595,8.665696,10.365728,9.200032,5.237028,8.034336,9.744023,8.754254,4.446657,7.764485
