,Zone0_EFT[C],Zone1_EFT[C],Zone2_EFT[C],Zone3_EFT[C],Zone4_EFT[C],Zone5_EFT[C],GHE0_EFT[C],GHE0_MFT[C],GHE0_q_ghe[W/m],GHE0_ExFT[C],GHE1_EFT[C],GHE1_MFT[C],GHE1_q_ghe[W/m],GHE1_ExFT[C],GHE2_EFT[C],GHE2_MFT[C],GHE2_q_ghe[W/m],GHE2_ExFT[C]
7718,18.291329,21.455320,19.335862,19.730708,18.933493,18.955443,21.108642,19.335862,6.256752,17.563082,19.717595,18.247404,5.188812,16.777213,18.860437,17.640920,4.304096,16.421403
7719,18.312570,21.615534,19.411666,19.703033,18.931067,18.958848,21.263438,19.411666,6.427417,17.559893,19.691837,18.265392,4.951125,16.838947,18.874146,17.670770,4.176862,16.467394
7720,18.074592,21.366255,19.206564,19.342037,18.662054,18.690299,20.902192,19.206564,4.463285,17.510937,19.328750,18.078695,3.290436,16.828639,18.563037,17.516368,2.755075,16.469699
7721,17.921505,21.298509,19.129913,19.120283,18.502531,18.510612,20.811084,19.129913,4.212272,17.448743,19.105640,17.974810,2.833360,16.843980,18.355055,17.426020,2.327753,16.496984
7722,17.812571,21.117948,19.073045,19.006179,18.417901,18.418006,20.708468,19.073045,4.009515,17.437622,18.996624,17.911519,2.660319,16.826413,18.208628,17.359936,2.080711,16.511244
7723,17.624493,20.638573,18.967014,18.647647,18.189042,18.189665,20.387685,18.967014,3.382276,17.546342,18.637736,17.796435,2.002936,16.955133,17.936739,17.267640,1.592963,16.598542
7724,17.526241,20.382359,18.884804,18.460238,18.062172,18.038671,20.136879,18.884804,3.042750,17.632729,18.450728,17.722187,1.770476,16.993646,17.802324,17.210716,1.437705,16.619109
7725,17.177714,19.232229,18.549577,17.825845,17.661483,17.565708,18.915004,18.549577,0.685751,18.184151,17.813300,17.528643,0.534182,17.243985,17.285747,17.054247,0.434427,16.822747
7726,17.008249,18.732871,18.366385,17.443251,17.412055,17.260101,18.440338,18.366385,0.149976,18.292431,17.430118,17.396250,0.068684,17.362382,17.048585,16.962150,0.175289,16.875715
7727,16.855357,18.293565,18.202940,17.201814,17.247413,17.024456,17.991385,18.202940,-0.414491,18.414494,17.191611,17.296241,-0.204998,17.400871,16.833639,16.880177,-0.091180,16.926715
7728,16.717776,17.844190,18.042615,16.875210,17.034753,16.743235,17.558165,18.042615,-1.002969,18.527066,16.865932,17.182470,-0.655336,17.499008,16.642010,16.804366,-0.336129,16.966722
7729,16.618900,17.491281,17.905714,16.689555,16.904083,16.541598,17.198650,17.905714,-1.431016,18.612779,16.680687,17.099553,-0.847736,17.518419,16.508843,16.744680,-0.477307,16.980517
7730,16.501795,17.124436,17.764775,16.438779,16.736225,16.364760,16.844006,17.764775,-1.940951,18.685543,16.430499,17.003735,-1.208363,17.576971,16.346300,16.679503,-0.702383,17.012707
7731,16.424494,16.856417,17.652756,16.336539,16.657007,16.252689,16.566314,17.652756,-2.215918,18.739198,16.328035,16.944856,-1.258074,17.561677,16.243680,16.631139,-0.790266,17.018599
7732,16.337461,16.600945,17.542278,16.157167,16.534429,16.134412,16.316699,17.542278,-2.545594,18.767856,16.148553,16.872070,-1.502783,17.595586,16.125570,16.579622,-0.943090,17.033674
7733,16.300774,16.516500,17.479417,16.155647,16.517947,16.102914,16.222041,17.479417,-2.517474,18.736793,16.146991,16.842533,-1.392591,17.538075,16.083500,16.549087,-0.932182,17.014674
7734,16.196504,16.280536,17.376879,15.999822,16.408849,16.029752,16.003077,17.376879,-2.922874,18.750681,15.988849,16.776348,-1.675467,17.563847,15.937610,16.492384,-1.180327,17.047159
7735,16.196936,16.471277,17.347309,16.257647,16.536872,16.239290,16.225085,17.347309,-2.690295,18.469533,16.250359,16.787571,-1.287851,17.324782,15.966279,16.460544,-1.184897,16.954810
7736,16.216449,16.863608,17.408058,16.317215,16.565121,16.298383,16.620025,17.408058,-1.909611,18.196091,16.309877,16.788459,-1.159731,17.267041,16.011294,16.450910,-1.065305,16.890526
7737,16.293302,17.221315,17.470004,16.550713,16.698708,16.418136,16.893761,17.470004,-1.382040,18.046246,16.543407,16.834597,-0.698380,17.125787,16.139339,16.469260,-0.791270,16.799181
7738,16.402749,17.666301,17.559852,16.758643,16.823252,16.557361,17.257542,17.559852,-0.724874,17.862161,16.751440,16.886088,-0.322859,17.020737,16.312616,16.505758,-0.463113,16.698899
7739,16.495328,17.925818,17.612812,16.965858,16.949451,16.690616,17.402246,17.612812,-0.472561,17.823377,16.957818,16.942130,0.035208,16.926443,16.453411,16.543233,-0.201582,16.633055
7740,16.523520,17.957027,17.632444,16.919588,16.928213,16.682604,17.438392,17.632444,-0.439726,17.826496,16.910297,16.943890,-0.076121,16.977482,16.493044,16.558351,-0.147988,16.623659
7741,16.554402,18.034604,17.651994,16.971909,16.959100,16.709204,17.502291,17.651994,-0.330607,17.801697,16.962068,16.956504,0.012289,16.950939,16.539505,16.571427,-0.070497,16.603349
7742,16.522874,17.904809,17.630314,16.844303,16.883785,16.632051,17.402767,17.630314,-0.532338,17.857861,16.832938,16.928276,-0.223041,17.023615,16.489478,16.561042,-0.167422,16.632606
7743,16.521037,17.892530,17.620511,16.842008,16.879111,16.614692,17.389944,17.620511,-0.539018,17.851078,16.832665,16.919752,-0.203591,17.006839,16.489608,16.556956,-0.157445,16.624304
7744,16.470411,17.739418,17.581367,16.705266,16.795248,16.548625,17.267780,17.581367,-0.780737,17.894955,16.698277,16.880097,-0.452678,17.061918,16.414700,16.534081,-0.297221,16.653461
7745,16.462713,17.726708,17.564439,16.710859,16.791614,16.566087,17.250391,17.564439,-0.774164,17.878487,16.703613,16.868615,-0.406748,17.033616,16.408591,16.524566,-0.285892,16.640542
7746,16.342938,17.075501,17.418131,16.441016,16.627007,16.434605,16.679031,17.418131,-1.823155,18.157231,16.433945,16.795937,-0.892934,17.157929,16.227344,16.475046,-0.611013,16.722749
7747,16.263222,16.857553,17.378440,16.352289,16.568465,16.383953,16.585761,17.378440,-1.723325,18.171119,16.344280,16.764627,-0.913854,17.184973,16.107914,16.440717,-0.723530,16.773519
7748,16.214249,16.657310,17.304218,16.206648,16.472301,16.294528,16.399338,17.304218,-2.069684,18.209098,16.198873,16.711550,-1.172619,17.224227,16.044212,16.408576,-0.833388,16.772939
7749,16.140561,15.968286,17.139440,16.048071,16.373816,16.180380,15.690833,17.139440,-3.078247,18.588047,16.039924,16.665972,-1.330334,17.292020,15.933601,16.377086,-0.942393,16.820571
7750,16.102374,16.028395,17.098756,15.909387,16.280796,16.083990,15.753467,17.098756,-2.882054,18.444046,15.898490,16.615314,-1.535674,17.332139,15.883977,16.351971,-1.002598,16.819965
7751,16.080456,15.802110,17.038540,15.898105,16.269634,16.039969,15.508732,17.038540,-3.065239,18.568348,15.889404,16.602336,-1.428484,17.315268,15.853443,16.339900,-0.974703,16.826357
7752,16.074213,15.693756,16.984099,15.784323,16.196568,15.954530,15.402916,16.984099,-3.201466,18.565281,15.775577,16.564936,-1.598238,17.354295,15.850989,16.329327,-0.968504,16.807664
7753,16.095168,15.674943,16.973688,15.842332,16.226574,15.920241,15.359150,16.973688,-3.016268,18.588226,15.831997,16.571829,-1.382150,17.311662,15.884735,16.335664,-0.842421,16.786592
7754,16.050001,15.606412,16.927120,15.724927,16.151117,15.838757,15.311356,16.927120,-3.225510,18.542884,15.715129,16.532607,-1.631912,17.350085,15.819256,16.313709,-0.987064,16.808161
7755,16.063845,15.554142,16.908997,15.785886,16.182326,15.853521,15.242154,16.908997,-3.154002,18.575839,15.775631,16.538185,-1.442905,17.300738,15.843813,16.315311,-0.892169,16.786809
7756,16.031889,15.495537,16.868800,15.694852,16.123681,15.808225,15.198477,16.868800,-3.316379,18.539123,15.685228,16.507328,-1.632258,17.329429,15.798974,16.298076,-0.990953,16.797179
7757,16.036167,15.820794,16.931229,15.773807,16.167856,15.826913,15.499878,16.931229,-2.629200,18.362580,15.763007,16.522099,-1.394351,17.281192,15.805718,16.299536,-0.907076,16.793353
7758,15.988981,16.101513,16.984506,15.754128,16.152145,15.838595,15.787657,16.984506,-2.256010,18.181354,15.741055,16.511850,-1.452916,17.282644,15.734303,16.280041,-1.028693,16.825779
7759,16.329885,18.081196,17.411857,16.863203,16.786128,16.561832,17.835059,17.411857,1.025356,16.988654,16.853420,16.727248,0.305696,16.601076,16.290326,16.375096,-0.205385,16.459866
7760,16.677585,19.398715,17.861923,17.530220,17.218344,17.042234,19.057465,17.861923,3.556542,16.666382,17.514827,16.958921,1.653729,16.403016,16.806790,16.529922,0.823637,16.253054
7761,17.024573,20.062954,18.161084,18.266815,17.700740,17.522572,19.656515,18.161084,4.569162,16.665653,18.241837,17.227281,3.099889,16.212725,17.301938,16.707585,1.815996,16.113232
7762,17.205902,20.356614,18.365285,18.476283,17.880340,17.715036,19.919889,18.365285,5.028855,16.810680,18.450856,17.381138,3.460338,16.311420,17.532106,16.833098,2.261161,16.134089
7763,17.351864,20.531797,18.513316,18.614649,18.009277,17.865767,20.048054,18.513316,5.294036,16.978579,18.590199,17.500970,3.757267,16.411740,17.710148,16.942397,2.648336,16.174646
7764,17.523483,20.724223,18.665651,18.814056,18.169675,18.045070,20.245116,18.665651,5.785362,17.086186,18.786830,17.629664,4.238542,16.472497,17.926735,17.062623,3.165126,16.198510
7765,17.691799,20.958887,18.844273,19.045741,18.346639,18.238770,20.558643,18.844273,6.519446,17.129902,19.014588,17.762183,4.762670,16.509779,18.139264,17.180411,3.646345,16.221559
7766,17.837558,21.102610,18.973643,19.193900,18.480596,18.396236,20.666085,18.973643,6.812540,17.281202,19.165682,17.881146,5.170610,16.596610,18.312495,17.294772,4.096613,16.277050
7767,17.947542,21.332562,19.121287,19.302059,18.582874,18.514970,20.922618,19.121287,7.352772,17.319955,19.283507,17.969821,5.362275,16.656135,18.442536,17.381835,4.329628,16.321133
7768,18.053758,21.490818,19.259449,19.438675,18.698992,18.646259,21.113248,19.259449,7.800200,17.405649,19.421298,18.066974,5.698567,16.712649,18.566074,17.468255,4.619273,16.370436
7769,18.180118,21.635773,19.403857,19.630921,18.848533,18.809313,21.323198,19.403857,8.318957,17.484517,19.609247,18.182909,6.182150,16.756570,18.718622,17.564685,5.001486,16.410748
7770,18.308638,21.838134,19.575237,19.837938,19.013539,18.995458,21.636109,19.575237,9.038131,17.514366,19.824071,18.304323,6.664987,16.784575,18.877284,17.658757,5.343955,16.440230
7771,17.784277,21.337828,19.108953,19.114201,18.452507,18.453543,21.035903,19.108953,4.650610,17.182003,19.093335,17.891782,2.899895,16.690229,18.201922,17.306969,2.159930,16.412016
7772,17.695051,21.270907,19.002950,19.002950,18.346301,18.358898,20.961801,19.002950,4.617237,17.044099,18.986402,17.786213,2.828982,16.586025,18.113109,17.217269,2.111599,16.321429
7773,17.409870,20.627932,18.654361,18.654361,18.066985,18.088180,20.142535,18.654361,2.229157,17.166186,18.625987,17.577858,1.570007,16.529729,17.734121,17.039296,1.040787,16.344472
7774,17.340462,20.628974,18.544373,18.544373,17.970958,17.980208,20.186245,18.544373,2.285911,16.902501,18.526175,17.485142,1.449388,16.444109,17.668961,16.965033,0.980051,16.261105
7775,17.185671,20.149698,18.381380,18.258996,17.783508,17.768160,19.641621,18.381380,1.488656,17.121139,18.242004,17.382323,1.015495,16.522643,17.448394,16.885417,0.665015,16.322440
7776,17.151557,20.063151,18.276638,18.132288,17.684633,17.631825,19.479026,18.276638,1.233704,17.074250,18.113376,17.309483,0.824830,16.505590,17.425380,16.838617,0.602045,16.251853
7777,17.103381,19.832777,18.189198,17.926878,17.554191,17.435511,19.211100,18.189198,0.989461,17.167296,17.906264,17.246127,0.639181,16.585990,17.366369,16.802824,0.545656,16.239278
7778,16.984050,19.351883,18.095248,17.663556,17.399882,17.218049,18.742163,18.095248,0.637198,17.448334,17.643798,17.186456,0.450472,16.729115,17.178195,16.762170,0.409776,16.346144
7779,16.865614,18.859584,18.000662,17.389294,17.240541,17.009472,18.272518,18.000662,0.277124,17.728807,17.369889,17.127362,0.247227,16.884834,16.991341,16.721925,0.274637,16.452509
7780,16.778816,18.539229,17.919647,17.240847,17.146770,16.877892,17.946434,17.919647,0.027076,17.892859,17.221550,17.081338,0.141725,16.941126,16.859616,16.686474,0.175011,16.513331
7781,16.827388,19.047863,17.972583,17.364032,17.205365,16.980473,18.589329,17.972583,0.807236,17.355838,17.349232,17.079482,0.353066,16.809732,16.950509,16.686679,0.345317,16.422850
7782,16.805040,19.117010,18.007709,17.426817,17.236621,17.043171,18.730252,18.007709,1.119041,17.285166,17.410397,17.084567,0.504630,16.758738,16.915160,16.679188,0.365462,16.443217
7783,17.113459,20.318157,18.425807,18.224102,17.734921,17.627221,20.090277,18.425807,4.402956,16.761338,18.215160,17.314712,2.381920,16.414264,17.376566,16.812766,1.491398,16.248966
7784,17.440611,20.863410,18.788213,18.692251,18.088328,18.013137,20.572839,18.788213,6.290727,17.003587,18.679175,17.571336,3.905082,16.463497,17.812946,17.015085,2.812424,16.217224
7785,17.745725,21.113376,19.013661,19.188995,18.455769,18.381723,20.793461,19.013661,6.951786,17.233860,19.169409,17.831335,5.226430,16.493261,18.207924,17.217497,3.868543,16.227070
7786,17.914489,21.296157,19.178523,19.354222,18.614439,18.545852,20.953028,19.178523,7.352938,17.404018,19.334183,17.984663,5.591947,16.635144,18.402064,17.357262,4.329300,16.312460
7787,18.034058,21.423506,19.298555,19.452420,18.720028,18.655050,21.038401,19.298555,7.585354,17.558710,19.432920,18.096247,5.827609,16.759573,18.531101,17.466009,4.643572,16.400917
7788,18.186959,21.577293,19.430908,19.618202,18.862763,18.806662,21.191319,19.430908,8.052048,17.670498,19.596331,18.220890,6.291212,16.845449,18.711279,17.587735,5.139043,16.464192
7789,18.361725,21.808757,19.616165,19.839110,19.041535,19.000891,21.488089,19.616165,8.937574,17.744241,19.814073,18.365565,6.915958,16.917057,18.921122,17.722413,5.723283,16.523704
7790,18.486428,21.910212,19.730674,19.960828,19.162271,19.123296,21.556826,19.730674,9.132877,17.904523,19.938035,18.483478,7.274470,17.028922,19.055469,17.836095,6.098285,16.616721
7791,18.659604,22.106303,19.901045,20.163270,19.341801,19.313387,21.786066,19.901045,9.903179,18.016024,20.148773,18.635700,7.949108,17.122627,19.256739,17.977164,6.722396,16.697590
7792,18.743786,22.219572,20.014812,20.260773,19.436715,19.406443,21.918997,20.014812,10.120146,18.110627,20.246867,18.727832,8.073195,17.208797,19.342552,18.059481,6.819124,16.776409
7793,18.812378,22.294773,20.103717,20.367659,19.525421,19.492003,22.037813,20.103717,10.250254,18.169621,20.349828,18.804065,8.192178,17.258303,19.417379,18.120948,6.870775,16.824518
7794,18.853335,22.410954,20.202936,20.457861,19.600102,19.565192,22.238973,20.202936,10.539432,18.166899,20.446143,18.859817,8.211531,17.273490,19.464497,18.154863,6.779249,16.845229
7795,18.240227,21.834862,19.665243,19.670711,18.962813,18.907227,21.591661,19.665243,5.801539,17.738825,19.653795,18.358204,3.901759,17.062614,18.704492,17.709639,2.996069,16.714785
7796,18.074165,21.649842,19.491251,19.489429,18.795363,18.723932,21.395208,19.491251,5.472391,17.587295,19.475889,18.199903,3.667464,16.923918,18.521344,17.563103,2.754195,16.604863
7797,17.676520,20.777305,19.049944,18.969581,18.395970,18.271492,20.399001,19.049944,2.602587,17.700886,18.947512,17.913372,1.995052,16.879232,17.995378,17.312111,1.318151,16.628844
7798,17.539051,20.591908,18.885783,18.751560,18.224846,18.072387,20.259182,18.885783,2.547451,17.512384,18.737532,17.776245,1.783045,16.814958,17.837824,17.197596,1.187529,16.557367
7799,17.221263,19.462132,18.609880,17.984250,17.763105,17.551006,19.161993,18.609880,1.105144,18.057767,17.974487,17.578145,0.793343,17.181803,17.361768,17.060686,0.602665,16.759604
7800,17.040433,18.887595,18.402183,17.570603,17.488795,17.213476,18.600063,18.402183,0.412924,18.204304,17.561091,17.425536,0.282867,17.289982,17.111773,16.958902,0.319003,16.806031
7801,16.916418,18.534984,18.244971,17.336311,17.320330,16.980130,18.247605,18.244971,0.005496,18.242338,17.327042,17.314458,0.026263,17.301874,16.948010,16.880313,0.141281,16.812617
7802,16.770821,18.109651,18.084833,17.047868,17.124888,16.763575,17.836862,18.084833,-0.544763,18.332805,17.038767,17.200243,-0.354741,17.361718,16.745693,16.799539,-0.118294,16.853386
7803,16.663597,17.807114,17.950582,16.899009,17.011750,16.611805,17.535363,17.950582,-0.915823,18.365801,16.890227,17.118084,-0.502570,17.345941,16.603427,16.732362,-0.284383,16.861297
7804,16.527142,17.425715,17.799730,16.637346,16.833920,16.423105,17.173845,17.799730,-1.485137,18.425615,16.628975,17.013246,-0.911821,17.397518,16.415324,16.654935,-0.568563,16.894546
7805,16.554636,17.827791,17.829260,16.788015,16.896361,16.500418,17.605101,17.829260,-0.602216,18.053419,16.780783,16.997491,-0.582198,17.214200,16.485811,16.633293,-0.396220,16.780776
7806,16.503254,17.801515,17.801415,16.734735,16.846982,16.490429,17.605490,17.801415,-0.599078,17.997340,16.726426,16.952470,-0.691173,17.178514,16.425508,16.592106,-0.509407,16.758705
7807,16.901489,19.364559,18.269167,17.766502,17.484035,17.215169,19.197028,18.269167,3.336760,17.341306,17.760026,17.242542,1.860969,16.725058,17.030413,16.754148,0.993499,16.477884
7808,17.290900,20.300547,18.672341,18.440707,17.952064,17.746831,20.046703,18.672341,5.548454,17.297979,18.429263,17.534515,3.612196,16.639768,17.571571,16.970134,2.428070,16.368696
7809,17.674822,20.864313,18.966542,19.108647,18.423977,18.250864,20.565474,18.966542,6.704162,17.367611,19.090249,17.840988,5.238026,16.591728,18.088443,17.202112,3.716301,16.315780
7810,17.917845,21.165437,19.181255,19.389557,18.662406,18.521815,20.843030,19.181255,7.346911,17.519479,19.370717,18.042634,5.871618,16.714551,18.386569,17.382161,4.440607,16.377754
7811,18.122805,21.344057,19.340730,19.606040,18.856220,18.742713,20.986430,19.340730,7.747598,17.695029,19.587916,18.215986,6.458744,16.844056,18.627468,17.546048,5.091088,16.464628
7812,18.404750,21.553654,19.533870,19.936079,19.130390,19.053149,21.207707,19.533870,8.566939,17.860033,19.916442,18.442595,7.543356,16.968749,18.967520,17.761585,6.172145,16.555651
7813,18.562686,21.815560,19.723483,20.107210,19.281334,19.220095,21.519198,19.723483,9.306654,17.927769,20.084066,18.578944,7.800601,17.073821,19.146283,17.895718,6.481309,16.645152
7814,18.792848,21.994501,19.905275,20.352753,19.503929,19.468614,21.678963,19.905275,9.966725,18.131587,20.332383,18.779032,8.728601,17.225682,19.407954,18.089871,7.406582,16.771789
7815,18.941119,22.222811,20.083261,20.501344,19.649371,19.621219,21.928877,20.083261,10.602727,18.237645,20.487994,18.915576,9.033255,17.343158,19.569171,18.223345,7.731529,16.877518
7816,19.004507,22.353865,20.201096,20.564630,19.719010,19.686392,22.074887,20.201096,10.766112,18.327305,20.551720,18.990389,8.970832,17.429058,19.627021,18.293063,7.664428,16.959106
